id_municipio,sigla_uf,nome,i111,i112,i113,i121,i122,i123,i124,i131,i132,i133,i211,i212,i213,i221,i222,i223,i224,i311,i312,i313,i321,i322,i323,i411,i412,i413,i511,i512,i513,i514,i515,i521,i522,i523,i524,i611,i612,i613,i614,i615,i621,i622,i623,i711,i712,i721,i722,i723,i724
3106705,MG,Betim,0.07335758145064027,0.03259395497801173,1.0354972437259475,8.285928740726265,219.809113616539,0,0.8243,8.53078500551397e-5,1,0.043478260869565216,6,15047,0.03225806451612903,1.044758659422715,4.415755183605946e-4,1.7887807670291929,1818.216931216931,0.712,-0.0021865534340206327,0.001033515428908903,20761.05349897458,1.2566666666666666,931123.979516627,0.0885949754817564,0,9589.07986462944,0,0.16903487851641,5262.59856016455,0,107.983713931669,0.00702776825505656,0.0377099760027425,0.0327391155296538,0.0239972574562907,5.1,0.486686390532544,0.520368870236575,533.626044600939,0.00953560705239762,0.131903353057199,0.209601081812035,7226.69503611165,0,0,0,0,0,0
3534401,SP,Osasco,0.07619376658038444,0.01713982791015774,1.016698067536143,14.802278840601842,90.5997820343668,132.276062581389,0,1.76712853386491e-5,1,0.25,5,186,0.00288184438040345,3.320903730968577,2.2402041867788258e-4,1.554992302788101,6567.645484949833,0.719,-0.030133450708052095,0.009051138934982652,45458.28915936647,0.894544819422073,909960.749347945,5.6595407868935,0,24282.3701292221,0,0.0845371151412906,0,0,181.396888447534,0.00657534246575343,0.0198356164383562,0.078027397260274,0.14958904109589,4.8,0.601071134303763,0.716643875447742,531.203136495644,0.0102527011229432,0.21546278494919,0.170707070707071,8536.08697206704,59,71,47,56,74,60
3303302,RJ,Niteroi,0.01398875495017665,0.01437148049998785,1.0366507859098923,12.447100722183263,233.277695335234,131.616123121233,0.7692,8.987097821188662e-5,0,0.2,6,15047,0.03333333333333333,0.8456508240407752,9.181662254178572e-4,1.789517009359174,1327.0729613733906,0.823,4.950832539318828e-5,0.016078093597473444,81105.65990405927,1.2681752973298164,898300.787543889,0.145486965416555,0,24308.5675817873,0.0258798318635127,0.0525176851160641,0,0,178.051511758119,0.00626390834913047,0.00370889310145883,0.0780515948240336,0.0741778620291766,3.8,0.675849272052526,0.748772609682665,576.803550632911,0.0108024761352682,0.318869540393948,0.346489283074649,5784.34793196406,49,89,0,56,78,32
3541000,SP,Praia Grande,0,0.01713982791015774,1.0059928634870647,7.4049332491573265,15.3959514171882,106.113334222506,0.7825,4.7047929423853876e-6,1,0.09090909090909091,159,6,0.0010593220338983,1.7338928360173067,3.847136362442938e-4,1.305534159301278,2812.3551401869163,0.845,-0.057454019172275966,0.0068995256576110395,23439.72195414139,0.5336312039608743,894879.684997167,0.267952871971414,0,6550.47676651192,0,0.0369963474489214,0,0,50.7555211158466,3.7771482530689e-4,0.00245514636449481,0.0328611898016997,0.031728045325779,5.4,0.533830275229358,0.669872007513076,526.814402420575,0.0106402781069937,0.132740825688073,0.282306163021869,3386.91553363229,0,0,0,0,0,0
3529401,SP,Maua,0.04985610946846227,0.01713982791015774,1.0135731260592953,13.9047278882575,79.0249229225381,59.9399409438101,0.7371,1.1909538306492303e-5,1,0.2,6,85,0.00210970464135021,3.3364572701122763,5.186611624589758e-4,1.463057790782736,12635.10344827586,0.805,-0.03555582680617886,0.014987182015381581,48115.48362934801,0.8277344799785005,862156.833027869,0.173845026221779,0,6356.15071669521,0,0.131049107674712,2510.67034898318,0,73.0979612133267,0.00401707255837309,0.0519708762239518,0.0464474014561888,0.0677880994225458,5.3,0.552956298200514,0.501416012189328,514.535604813173,0.00401177769431606,0.10719794344473,0.174603174603175,7111.79868045113,0,0,0,0,0,0
3552809,SP,Taboao Da Serra,0.00608797750159773,0.01713982791015774,1.006804268683302,7.926936006302685,29.3864239950178,117.056970897559,0.7151,5.224269010198105e-6,1,0,4,6,0.00113636363636363,0.9136416388011694,3.8345910851938635e-4,1.3996976653042943,5006.603448275862,0.734,-0.047448490560667134,0.004122648801855192,28311.89622671617,0.6201915445786574,835415.289659244,0.150038262627193,0,7481.59780592079,0,0.0671318526388917,0,0,127.27875372887,0.00641025641025641,0.0516194331983806,0.065114709851552,0.116734143049933,5.3,0.528465346534653,0.655097581914248,525.942693069307,0.0108476416691684,0.138201320132013,0.167582417582418,6929.38416241497,0,0,0,0,0,0
1504208,PA,Maraba,0.03159652861481834,0.02160845318935661,1.024741633999701,11.706666451627685,137.408919659264,88.8107931184499,0.55,4.391748511428685e-5,1,0,5,3094,0.01098901098901099,2.658304954272757,1.6818927085487107e-4,1.637974807947454,15588.652173913044,0.713,-0.014923205957460828,0.018618748646893266,28518.782114726026,1.0301013588772556,832156.046244609,0.187256404912583,0,3714.13955517548,0.00800985828712261,0.0706384630312439,0,0,29.5748613678373,0.00369685767097967,0.0055452865064695,0.0289587184226741,0.0231053604436229,4.3,0.403125,0.47158661176388,500.051814895155,0.00959243245714559,0.1034375,0.137648131267092,5397.97396014944,0,0,0,0,0,0
4304606,RS,Canoas,0.07051010730298125,0.02235767058840216,1.0239027087387589,14.802278840601842,118.630771069966,128.864471852514,0.5677,4.112921345858889e-5,1,0,2,2777,0.00847457627118644,2.992279855247286,7.706877779612413e-4,1.617992071838848,11538.783783783783,0.732,-0.019724494646128105,0.02540489044140997,105187.6534702635,1.0175667762713392,830213.888666341,0.195462831728693,0,9719.174464155,0.00814199641752158,0.0913007899263515,0,1,94.8110185778347,0.00635075720566683,0.0372903435922488,0.0589480540628562,0.080768604461814,4.2,0.571428571428571,0.49684707676637,545.433968775678,0.0117992598048978,0.17135989010989,0.129426468546035,5883.61873140172,0,0,0,0,0,60
3303500,RJ,Nova Iguacu,0.06828817127532137,0.01965478874045132,1.0743843727023727,10.782335152807153,534.631320678125,120.290116724603,0.6338,3.6013522579712626e-4,1,0.07692307692307693,5,68599,0.14285714285714285,0.8152252336855318,3.3767110126982624e-4,1.8788516458740416,3096.3900709219856,0.77,0.03232333072101673,0.028088550345155915,26752.66643933783,1.873140067736796,829300.981073386,0.151737212478349,0,5200.90829282713,0,0.0332071141709696,0,0,94.0899735371949,0.00137028014616322,0.0140073081607795,0.0334957369062119,0.0261875761266748,3.8,0.498694895591647,0.518697876441078,512.041315334026,0.0169232098546992,0.102523201856148,0.102029720913374,3693.59242527583,0,88,0,0,0,46
1500800,PA,Ananindeua,0.02211706214487459,0.02160845318935661,1.0247291758504582,14.802278840601842,129.778871354027,143.101592421347,0.5893,4.2590272381257486e-5,1,0.08333333333333333,5,3074,0.01,1.8361976386021164,4.845813165200666e-4,1.637974807947454,12499.115384615385,0.735,-0.015216906124916135,0.00253324889170361,27031.812663663484,1.0230562961125924,821293.555685078,0.238832238956108,0,2412.84308210433,0.00610314311870613,0.0472988590279675,0,0,56.3421828908555,0.00183094293561184,0.0158681721086359,0.0250228867866951,0.0302105584375954,4.3,0.491369863013699,0.465030043498179,506.062363405337,0.00338476116895916,0.107671232876712,0.0318602261048304,4208.95015252622,0,0,90,0,0,0
3523107,SP,Itaquaquecetuba,0.03626947084346332,0.01818658056692751,1.003719218660804,7.4049332491573265,0,0,0.8003,0,0,0.5,6,2,8.756567425569177e-4,2.3766840910376255,4.010045038974368e-4,1.305534159301278,6263.815789473684,668,-0.08527286148866928,0.0012969032054540037,85661.39365577,0.33794992477142083,813959.217757256,0.100727590065109,0,3531.5736568869,0,0.106177668584729,0,0,81.3819577735125,0.00678477195627591,0.0621937429325292,0.026762156049755,0.0275160196004523,4.8,0.459774436090226,0.52870116669181,501.637401129943,0.00653474315285017,0.0849624060150376,0.0579710144927536,4951.73333692722,0,0,0,0,0,0
1600303,AP,Macapa,0.1796068961915948,0.01437148049998785,1.041508126835916,17.410414018526794,285.409917901721,96.8181673638862,0.7717,1.2109509674316967e-4,1,0.09090909090909091,7,28589,0.05,0.5609379612837924,3.6546982463790933e-4,1.8215931653824435,2704.6768060836503,0.718,0.006116033353586792,0.005165289256198347,19149.9226186722,1.335353417633005,795287.063136405,0.347705559876851,0,3726.73405927364,0.0111770072992701,0.0262922321686399,180.03358120438,0,37.6216216216216,0.00593065693430657,0.00228102189781022,0.0348996350364964,0.0262317518248175,3.8,0.521063447212946,0.415878229619199,495.643327305606,0.00630997910820093,0.190084767531467,0.0702413929560744,3488.36101506221,0,0,91,0,0,0
2610707,PE,Paulista,0.03246656355064071,0.01713982791015774,1.0107827629731938,12.56967610508114,63.2501436254853,41.7280599886377,0.7212,8.766956305663759e-6,0,0,8,68,0.00185185185185185,1.7719740583546946,4.0624936958842553e-4,1.4408183848425906,3858.972972972973,0.765,-0.039759628305215844,0.013370473537604457,42820.82158426331,0.7858197535504309,780238.828545773,0.159947565841617,0,2736.34703296638,0,0.0409686330422385,0,0,55.7868442964197,0.00306614104248795,0.0140166447656592,0.0363556723609286,0.035479632063074897,4.2,0.549592099613568,0.481476646894291,508.098361845516,0.00842082269493686,0.0993988836410477,0,4275.27411908646,0,0,0,0,0,0
3154606,MG,Ribeirao Das Neves,0.4586935728205704,0.01713982791015774,1.019373765823341,14.802278840601842,97.2947368080547,57.8845344797605,0.4227,2.4595636265988827e-5,1,0.05,9,988,0.0048780487804878,2.5437627234807088,2.2174298642389407e-4,1.614022628597253,33145.37967914439,0.799,-0.02598960812870932,0.012563555474850191,58691.89678715361,0.9186921296296297,754289.281379663,0.0875539581269987,0,1278.13362330302,0,0.0349346115771375,0,0,60,0.00153295861011753,0.0137966274910577,0.0189064895247828,0.0153295861011753,4.2,0.326952526799387,0.502396051839427,506.7642578125,0.00294813723428391,0.0578101071975498,0,3924.42639235245,0,0,0,0,0,0
3549904,SP,Sao Jose Dos Campos,0.15776615527444307,0.01682766774502778,1.028179907850454,12.01097331678277,171.187479490001,121.286626376734,682,5.831760996766597e-5,1,0.3333333333333333,11,6655,0.01851851851851851,1.4604964877040052,3.1925219186440003e-4,1.682114080976972,2117.1958997722095,0.778,-0.00973706556743581,0.008320078306619356,45490.6146297558,1.1125120938797164,752910.706103245,0.198968824586716,48321638,13201.699614816,0.0301463569837735,0.137550256816517,8792.6622017181,1,146.828844483058,0.0106586064269806,0.0163060769965002,0.080575882914413,0.113108495068406,5.7,0.689208633093525,0.619423123626085,570.962088535755,0.0135465698901858,0.256834532374101,0.29458495460441,7561.8415264342,50,80,48,48,81,52
3305109,RJ,Sao Joao De Meriti,0.15224242089066867,0.02319423336823078,1.048868296988989,11.48466901150814,313.013159786376,215.466787012257,0.7102,1.448917622785382e-4,1,0.5,11,28589,0.07142857142857142,1.0755479537458188,6.706598560406053e-4,1.8311329219388035,1882.2346938775509,0.694,0.012940610151876336,0.007100591715976331,13944.16131017468,1.50133035047234,749685.199745922,0.13657491365857,0,4361.08524984949,0,0.026525060846251,0,0,69.7607379648314,0.00282308657465496,0.0153701380175659,0.0385821831869511,0.023525721455458,3.7,0.484174085064293,0.555667166517795,510.53293768546,0.008809206007671,0.0714638971315529,0,3747.63672604718,0,0,0,0,0,0
4309209,RS,Gravatai,0.04965389875742882,0.02160845318935661,1.0262893893793776,11.706666451627685,146.175750247453,100.727886420456,0.7323,5.202956836931357e-5,1,0.03225806451612903,2,5640,0.01428571428571428,3.147548112945566,6.422287530727946e-4,1.6788100594298765,10905.885714285714,0.77,-0.013302073204822434,0.007242818561257059,39121.443110892615,1.0449493824410288,747915.362844011,0.14952524888725,0,5086.26361516158,0,0.166790608732604,0,0,78.4,0.00250696378830084,0.0504178272980501,0.0428969359331476,0.0534818941504178,4.4,0.549549549549549,0.48197235377921,542.216607538803,0.0108470634475273,0.109459459459459,0.234015345268542,6609.26059694365,0,0,0,0,0,0
3304557,RJ,Rio De Janeiro,0.0454534367689194,0.01482698838818123,1.0321220101015365,11.385872132211285,204.699413373341,207.048246879292,0.5279,7.210883104173187e-5,1,0.07692307692307693,12,13943,0.02631578947368421,1.083448708674469,2.102214816498314e-4,1.7187446289230346,11283.189189189188,0.736,-0.004013651571902949,0.0015515903801396431,23323.68087518898,1.1900181077410594,733026.253701369,0.45145012402045,3130676842.7,38967.2574613379,0.019658963390454,0.0687790031538319,3188.49545194523,1,183.963179862167,0.00745015651234802,0.00711266357860632,0.144396351701386,0.0860185114874157,4.9,0.603859188805073,0.611143414909178,560.377302567982,0.0123227047285197,0.247275973907656,0.292525369392822,8968.52111176007,39,81,35,55,51,44
3525904,SP,Jundiai,0.04882901988539766,0.02160845318935661,1.0254761086770154,11.706666451627685,146.074991578045,153.204843136455,0.4239,4.933602393893635e-5,0,0.05,3,5640,0.01388888888888888,2.905009413547824,2.2164242046616308e-4,1.6554920950252463,7070.7341040462425,0.72,-0.014078638115673309,0.012248050610563483,51417.44496748162,1.0404827516492403,729265.204318831,0.136302482088569,215000,24625.3689507771,0,0.107512491077802,2966.6087646872,0,156.206564738587,0.00666878374087012,0.0190536678310575,0.0900815073568329,0.123742987191701,5.6,0.672990616075071,0.806101808485009,562.782366114898,0.0217209836603292,0.271317829457364,0.146586775090948,9390.23561013321,85,0,0,0,0,52
3513801,SP,Diadema,0.0450641418587453,0.01713982791015774,1.0123544249055916,13.9047278882575,73.6228815255935,97.7846285785464,0.7172,1.0464455650405277e-5,1,0,18,76,0.00208333333333333,2.757826918115851,3.3874089829541963e-4,1.4416492467382689,6871.681818181818,0.739,-0.03688835301530555,0.017395085888236572,52792.58983029921,0.81621535010415,728337.641153187,0.140397580597726,0,11496.4659597253,0.0106565176022835,0.160178826409193,0,0,120.106931449303,0.00647002854424358,0.10104662226451,0.0369172216936251,0.0555661274976213,5.4,0.531416143064282,0.669049684244537,514.677533206831,0.00922408271692238,0.101981633639439,0.28898426323319,7663.95301571464,39,71,45,65,78,74
3301009,RJ,Campos Dos Goytacazes,0.05582842543039721,0.03118655863482596,1.0362376913042206,12.56967610508114,230.752910018371,82.2295040771975,0.4087,8.980463626642926e-5,1,0.3333333333333333,9,15047,0.03333333333333333,0.6522134826239732,4.973655863598851e-4,1.789517009359174,2409.679536679537,0.757,-6.727652845122944e-4,0.0019149751053236309,24074.05625392474,1.2630283202948855,719067.283809652,0.0939654758244893,0,8645.79317313167,0.03024600080656,0.0384030046012406,0,0,50.0259201658891,0.006049200161312,0.00699018685307165,0.0404624277456647,0.023121387283237,3.6,0.556929538030798,0.447868480543024,536.110292598967,0.0223819240978415,0.169855342977135,0.233340168136149,3642.43286647727,0,0,0,0,0,0
2211001,PI,Teresina,0.05546570530923277,0.01686736771017009,1.0225951791922283,14.802278840601842,109.882266490042,175.606063970634,0.4718,3.0725236136172696e-5,1,125,8,1799,0.00763358778625954,2.6774139296813115,4.228728172493006e-4,1.617992071838848,9768.452380952382,0.763,-0.022586632421769087,0.015486955617919134,65896.34083137756,0.9894805543824624,714813.051863432,0.490683189949637,0,8724.13674370872,0.0205412226584408,0.0435058573537731,178.737240605721,0,54.6336661510336,0.00343522153673584,0.00574873808188446,0.0422742568704431,0.0315479528883904,5.6,0.479424122590212,0.593127357504621,540.533020374449,0.0200655757170376,0.166151754819575,0.191104658835951,3793.82216994013,33,0,65,0,90,64
2111300,MA,Sao Luis,0.03585907037112956,0.03023849296500217,1.0339875539980814,10.661838531545659,214.376381140648,148.666845045549,0.7889,7.875969869691389e-5,0,0.1111111111111111,8,15047,0.0303030303030303,1.3394263417062202,2.786543660651798e-4,1.7790112255608332,4592.081632653061,754,-0.002486036943760289,0.0082276311278711,58911.58102987921,1.2500271267361112,711920.795785937,0.37118749640873,0,8201.30971869254,0.0129456706281834,0.0517541558887904,98.1646859083192,0,58.1698449718754,0.00820599886813809,0.00459818902093945,0.0552490096208263,0.0333899264289757,4.2,0.576713935387568,0.620845390765799,512.48979100248,0.0208438587641349,0.139087322742297,0.145825911411946,4709.43570787221,50,53,60,41,84,52
2607901,PE,Jaboatao Dos Guararapes,0.06672793322238009,0.01538738625202604,1.062543153995375,16.5486513227962,371.473645607532,151.484832136691,0.3682,1.963327206933042e-4,1,0.038461538461538464,5,33199,0.1,1.197657923603972,5.110122177176425e-4,1.8532417831892436,2281.0349344978167,749,0.018666855205684146,0.0013686131386861315,22181.715449097916,1.5953469842592547,704400.075230716,0.133038029143673,0,3028.1822754558402,0,0.0581389252948886,0,0,61.1487576637625,0.00223829201101928,0.0180785123966942,0.0304752066115702,0.0234159779614325,4.5,0.46125296912114,0.440502394857721,498.585087842586,0.00642288848694368,0.0758610451306413,0.011643379906853,5600.73463414634,0,0,0,0,0,0
3550308,SP,Sao Paulo,0.04790249290119984,0.02160845318935661,1.02509741332291,11.706666451627685,140.230112624601,101.202631674413,0.5277,4.898317627690792e-5,1,0,3,3669,0.0125,1.1000579710144929,2.636714173265271e-4,1.6554920950252463,10667.763157894737,0.763,-0.014257526997103087,0.011311417462000707,14413.327838418909,1.0360794774460518,699027.90321708,2.0760082265928,39620524597.2712,68940.7270354584,0.0061096483263725,0.0705459155468825,12071.4990547636,0,222.335131191537,0.00744885297500151,0.0172659040009685,0.197797500151323,0.194805096543793,4.9,0.595703125,0.605887597639299,542.31201946472,0.0157056906974031,0.245799833131068,0.168245162583966,11597.0023596162,40,75,48,53,77,66
3548500,SP,Santos,0.05492409529772322,0.01713982791015774,1.0143369391930848,14.802278840601842,85.20990241631,87.559430324085,0.6561,1.3300006542212608e-5,1,0.3333333333333333,4,134,0.00248756218905472,2.4209782687452277,1.667191247374278e-4,1.497028398628722,6186.862068965517,0.758,-0.03348639082385588,0.008153603366649132,43253.34016773789,0.8458575588028587,692437.798990346,0.33144058057454,0,31482.6229898777,0.00213722455597317,0.0606686930091185,35384.0458854742,0,89.1237591944583,0.00228461935293684,0.00235831675141867,0.0670646326184686,0.0684648831896234,5.3,0.695919262834577,0.753036361961689,555.084827213823,0.014498253139739,0.3247038174638,0.0913903778704255,6463.6517026914,0,77,0,0,0,60
3518800,SP,Guarulhos,0.04339983699239113,0.01713982791015774,1.0120587534221928,13.9047278882575,71.5774138267771,70.3531038912129,0.6829,9.322946344446201e-6,1,0,8,76,0.00198412698412698,2.6714846966785615,5.93073359114555e-4,1.4408183848425906,4925.7464788732395,0.798,-0.03895375353396549,0.010258915486077186,55594.19580991254,0.813812744749021,685837.209133029,0.156847451275096,0,10115.5723182416,5.0178412132025e-4,0.0898600708653986,4316.11641670384,0,106.128633965653,0.00479482604817128,0.0407560214094558,0.0514607493309545,0.0732047279214987,5,0.557795905802678,0.658422721734705,521.162176086121,0.00516461345362684,0.150915807295675,0.0799670239076669,7597.66825624741,0,0,0,0,0,0
3530607,SP,Mogi Das Cruzes,0.07920834045919654,0.01713982791015774,1.016861018254677,14.802278840601842,91.2585617892169,110.875794744497,0.5845,1.7793978403124788e-5,1,0.05263157894736842,7,276,0.00290697674418604,2.413553007828656,2.4301587894468558e-4,1.554992302788101,6858.632653061224,0.739,-0.028742649597115394,0.006599979375064453,37733.02042678041,0.896917590565638,685682.19603195,0.207269247864638,0,11192.5884562114,0.00442162316360006,0.0797279302331654,6999.27729710455,0,111.222732491389,0.00299529311082585,0.0185422906860648,0.07245756668093,0.0619027242904008,5,0.638935810810811,0.640006334812957,542.723468862584,0.0123042778885173,0.226984797297297,0.183882270497547,5417.12754763506,0,0,0,0,0,0
3510609,SP,Carapicuiba,0.09414569776755412,0.01713982791015774,1.018218330532971,14.802278840601842,92.617503426866,155.403067750661,0.5156,1.8967473735795397e-5,1,0,7,714,0.0029673590504451,1.3575360974429298,3.630692164325132e-4,1.5918243899333024,14168.000000000002,0.84,-0.028133598144487015,0.023616734143049933,29340.902129075184,0.8995144628099173,666167.621481089,0.118646493810344,0,3070.49137218625,0,0.0546972940654593,0,0,113.590263691684,0.0109579356663132,0.0258041710851891,0.0671615411806292,0.0986214209968187,5,0.49021164021164,0.585769923776659,502.734046321526,0.00621654661872099,0.11005291005291,0,4258.80073529412,0,0,0,0,0,0
3552502,SP,Suzano,0.01920073061806877,0.01713982791015774,1.008949494405347,12.56967610508114,54.784883534537,78.59700481433,0.6896,6.927122440484718e-6,1,0.25,8,10,0.00117233294255568,2.1521690478503843,4.11900684908792e-4,1.3996976653042943,9443.309278350516,0.772,-0.044423108983317555,0.0033551509817941806,32942.456149917976,0.689559486645855,664486.334479589,0.16300712827011,0,7434.61283730558,0,0.0938701964725042,0,0,82.448295136948,0.00351446336847797,0.0229791835631252,0.0500135171668018,0.0462287104622871,5.2,0.596516276413478,0.738183176683557,532.887470049331,0.0138171244057116,0.148486579097658,0.15609756097561,6072.97467756184,0,0,0,0,0,0
3554102,SP,Taubate,0.03019925085098193,0.01713982791015774,1.0102521350730762,12.56967610508114,63.1405682180068,58.142073536939,0.5886,8.609362193886531e-6,0,0,7,64,0.00170068027210884,2.103822863890456,2.628295537968855e-4,1.4408183848425906,4775.361111111111,0.769,-0.043041538522511524,0.004824363033318257,25884.350304992273,0.7837301587301586,663689.251669042,0.163180461239113,0,11906.0292625148,0.0044531528322052,0.131947921882824,0,0,126.925770308123,0.00391877449234058,0.017100106875668,0.0534378339864624,0.0407908799429996,5.6,0.655684754521964,0.640552047675071,549.937944535073,0.0149008453024186,0.244186046511628,0.0675021987686895,6363.51197641949,0,0,0,0,0,0
5002704,MS,Campo Grande,0.05578778195454309,0.01686736771017009,1.0226113539347603,14.802278840601842,115.390749785021,61.9941314106659,0.5268,3.181806374770848e-5,1,0.08333333333333333,2,1827,0.00769230769230769,2.6489518525066007,2.9744710519035783e-4,1.617992071838848,11313.354838709676,0.785,-0.022137294012230274,0.012712328767123287,109936.2077132812,0.9960776852000214,660095.909246466,0.526641411997794,0,9101.32228239925,0.0102304603707167,0.0410545259074018,14274.3361201254,0,100.759297234385,0.0063252846378087,0.0066002970133656,0.0622077993509708,0.0396017820801936,4.9,0.579222603808929,0.528894816356204,535.877051535285,0.0104519409199745,0.216749921948174,0.117653514789003,4905.32880580841,32,76,57,45,64,34
3547809,SP,Santo Andre,0.01775210433792214,0.0642636653169624,1.0202049858691913,14.802278840601842,100.902762424372,109.487973758975,0.5036,2.5728862126865826e-5,1,0.037037037037037035,7,1243,0.00543478260869565,2.2867460352946436,2.4250881453971742e-4,1.614257118873894,15176.32142857143,0.684,-0.02391461171691589,0.02081641691887503,60689.22919566991,0.929845422116528,653841.540727884,0.212720163687925,0,16994.1251614543,0.0133037694013304,0.072199368416974,88.5231286795627,0,128.909229595728,0.00642250936615949,0.0256135790198027,0.0941203455921707,0.151617096108265,5.2,0.695148978084216,0.710373472473158,550.491099972153,0.0135896075548957,0.272223590248707,0.233013698630137,6474.15902321858,41,74,41,69,72,55
1506807,PA,Santarem,0.04070489714463926,0.01682766774502778,1.0278065794796656,11.493612927721772,158.744437569912,101.369329059251,0.5501,5.460655375371967e-5,0,0.047619047619047616,20,6592,0.01666666666666666,1.4092790299834743,1.6641507128122056e-4,1.6788100594298765,10447.949367088608,0.721,-0.010504384313033244,0.0022838002436053593,20538.66918516257,1.0816985600486315,649709.89645044,0.258927885348565,0,3498.84696389364,0.0169748408608669,0.0302043176561295,0,0,21.5608867294261,0.00151561079114883,0.0081842982722037,0.036374658987572,0.0203091846013944,4.6,0.513468809073724,0.645756058667148,509.628735135135,0.0136116558337033,0.135633270321361,0.0361757105943152,3657.37500844595,0,0,0,0,0,0
3552205,SP,Sorocaba,0.05192852237409055,0.01713982791015774,1.013585399460392,13.9047278882575,81.9912188159624,75.6773638435159,0.3582,1.2062221501581653e-5,1,0.1111111111111111,12,114,0.00211864406779661,2.5198553583168968,3.1130872533979256e-4,1.463057790782736,6313.584905660377,0.768,-0.03385768097211819,0.029421598127716483,75926.83008164397,0.8286732970538562,642539.577638858,0.279366368359924,15000000,14010.0913511321,0.00820099903079102,0.131195196340069,2242.83952061433,1,139.150249926492,0.00648624468798926,0.029299932900917,0.073510773130545,0.08305375382092,5.5,0.642436652162785,0.643227692017191,538.862573320719,0.0178715897592586,0.219349884822114,0.256201044386423,7884.8601120944,41,85,46,42,71,61
3205002,ES,Serra,0.05703780279546388,0.03202890648238457,1.0228093496843698,14.802278840601842,117.043000882338,126.405041700532,499,3.466425259921501e-5,1,0.3333333333333333,9,2527,0.00833333333333333,1.3654657740412062,2.671142405334431e-4,1.617992071838848,13763.57142857143,0.697,-0.021129655730864394,0.02585990459452674,32655.2349214351,1.0006158842137678,637024.188265141,0.121308056449118,0,4864.77356943914,0.00215343203230148,0.104215545679813,60.6579273216689,0,105.190311418685,0.00484522207267833,0.0162853297442799,0.0320323014804845,0.0413189771197847,4.5,0.454363089267803,0.414802196212979,513.158388548057,0.0181763614245352,0.0994650618522233,0.448818897637795,5722.79115852402,71,0,0,0,0,0
