"id_municipio","nome","sigla_uf","i611","i611_pad"
"3550308","São Paulo","SP",4.9,0.360306022418433
"3304557","Rio de Janeiro","RJ",4.9,0.360306022418433
"5300108","Brasília","DF",4.6,-0.15956409564245
"2927408","Salvador","BA",3.7,-1.71917444982509
"2304400","Fortaleza","CE",5.1,0.706886101125686
"3106200","Belo Horizonte","MG",4.7,0.0137259437111784
"1302603","Manaus","AM",4.8,0.187015983064805
"4106902","Curitiba","PR",5,0.533596061772059
"2611606","Recife","PE",4.8,0.187015983064805
"5208707","Goiânia","GO",5.4,1.22675621918657
"1501402","Belém","PA",4.1,-1.02601429241059
"4314902","Porto Alegre","RS",4,-1.19930433176421
"3518800","Guarulhos","SP",5,0.533596061772059
"3509502","Campinas","SP",5.2,0.880176140479314
"2111300","São Luís","MA",4.2,-0.852724253056957
"3304904","São Gonçalo","RJ",3.6,-1.89246448917872
"2704302","Maceió","AL",4.2,-0.852724253056957
"3301702","Duque de Caxias","RJ",3.8,-1.54588441047147
"5002704","Campo Grande","MS",4.9,0.360306022418433
"2408102","Natal","RN",3.4,-2.23904456788597
"2211001","Teresina","PI",5.6,1.57333629789382
"3548708","São Bernardo do Campo","SP",5.6,1.57333629789382
"2507507","João Pessoa","PB",4.2,-0.852724253056957
"3303500","Nova Iguaçu","RJ",3.8,-1.54588441047147
"3549904","São José dos Campos","SP",5.7,1.74662633724745
"3547809","Santo André","SP",5.2,0.880176140479314
"3543402","Ribeirão Preto","SP",4.8,0.187015983064805
"2607901","Jaboatão dos Guararapes","PE",4.5,-0.332854134996076
"3170206","Uberlândia","MG",4.8,0.187015983064805
"3534401","Osasco","SP",4.8,0.187015983064805
"3552205","Sorocaba","SP",5.5,1.40004625854019
"3118601","Contagem","MG",4.7,0.0137259437111784
"2800308","Aracaju","SE",3.7,-1.71917444982509
"2910800","Feira de Santana","BA",3.6,-1.89246448917872
"5103403","Cuiabá","MT",4.3,-0.679434213703331
"4209102","Joinville","SC",5.8,1.91991637660108
"5201405","Aparecida de Goiânia","GO",4.7,0.0137259437111784
"4113700","Londrina","PR",5.3,1.05346617983294
"3136702","Juiz de Fora","MG",4.2,-0.852724253056957
"1100205","Porto Velho","RO",4.4,-0.506144174349703
"1500800","Ananindeua","PA",4.3,-0.679434213703331
"3205002","Serra","ES",4.5,-0.332854134996076
"4305108","Caxias do Sul","RS",4.7,0.0137259437111784
"1600303","Macapá","AP",3.8,-1.54588441047147
"3303302","Niterói","RJ",3.8,-1.54588441047147
"4205407","Florianópolis","SC",4.5,-0.332854134996076
"3300456","Belford Roxo","RJ",3.8,-1.54588441047147
"3301009","Campos dos Goytacazes","RJ",3.6,-1.89246448917872
"3205200","Vila Velha","ES",4.6,-0.15956409564245
"3529401","Mauá","SP",5.3,1.05346617983294
"3305109","São João de Meriti","RJ",3.7,-1.71917444982509
"3549805","São José do Rio Preto","SP",5.3,1.05346617983294
"3530607","Mogi das Cruzes","SP",5,0.533596061772059
"3106705","Betim","MG",5.1,0.706886101125686
"1400100","Boa Vista","RR",4.3,-0.679434213703331
"4115200","Maringá","PR",5.2,0.880176140479314
"3548500","Santos","SP",5.3,1.05346617983294
"3513801","Diadema","SP",5.4,1.22675621918657
"3525904","Jundiaí","SP",5.6,1.57333629789382
"1200401","Rio Branco","AC",4.8,0.187015983064805
"3143302","Montes Claros","MG",4.9,0.360306022418433
"2504009","Campina Grande","PB",4.1,-1.02601429241059
"3538709","Piracicaba","SP",5.5,1.40004625854019
"3510609","Carapicuíba","SP",5,0.533596061772059
"5201108","Anápolis","GO",5.5,1.40004625854019
"2609600","Olinda","PE",4.4,-0.506144174349703
"3201308","Cariacica","ES",4.3,-0.679434213703331
"3506003","Bauru","SP",4.9,0.360306022418433
"3523107","Itaquaquecetuba","SP",4.8,0.187015983064805
"3551009","São Vicente","SP",4.9,0.360306022418433
"3205309","Vitória","ES",4.6,-0.15956409564245
"2604106","Caruaru","PE",4.8,0.187015983064805
"2303709","Caucaia","CE",4.2,-0.852724253056957
"4202404","Blumenau","SC",4.9,0.360306022418433
"2611101","Petrolina","PE",5,0.533596061772059
"4119905","Ponta Grossa","PR",4.8,0.187015983064805
"3516200","Franca","SP",5.6,1.57333629789382
"4304606","Canoas","RS",4.2,-0.852724253056957
"4314407","Pelotas","RS",4.4,-0.506144174349703
"2933307","Vitória da Conquista","BA",4.5,-0.332854134996076
"3154606","Ribeirão das Neves","MG",4.2,-0.852724253056957
"3170107","Uberaba","MG",5.1,0.706886101125686
"2610707","Paulista","PE",4.2,-0.852724253056957
"3541000","Praia Grande","SP",5.4,1.22675621918657
"4104808","Cascavel","PR",5,0.533596061772059
"4125506","São José dos Pinhais","PR",4.9,0.360306022418433
"3518701","Guarujá","SP",5.2,0.880176140479314
"3554102","Taubaté","SP",5.6,1.57333629789382
"1721000","Palmas","TO",5.4,1.22675621918657
"3526902","Limeira","SP",5.4,1.22675621918657
"2905701","Camaçari","BA",4.2,-0.852724253056957
"1506807","Santarém","PA",4.6,-0.15956409564245
"3303906","Petrópolis","RJ",4.2,-0.852724253056957
"2408003","Mossoró","RN",3.9,-1.37259437111784
"3552502","Suzano","SP",5.2,0.880176140479314
"3552809","Taboão da Serra","SP",5.3,1.05346617983294
"5108402","Várzea Grande","MT",4.3,-0.679434213703331
"3552403","Sumaré","SP",5.2,0.880176140479314
"1504208","Marabá","PA",4.3,-0.679434213703331
"4309209","Gravataí","RS",4.4,-0.506144174349703
"4316907","Santa Maria","RS",4.5,-0.332854134996076
