"id_municipio","nome","sigla_uf","i615","i615_pad"
"2611606","Recife","PE",0.0472528861304593,4.94345917212768
"2408003","Mossoró","RN",0.0393492595259875,3.79829257933788
"4314407","Pelotas","RS",0.0298558672111877,2.42278279437346
"3205309","Vitória","ES",0.0258936556925395,1.84869288706994
"3301702","Duque de Caxias","RJ",0.0251346092863572,1.73871368002526
"4205407","Florianópolis","SC",0.0241489099753883,1.5958944429906
"4314902","Porto Alegre","RS",0.0225177005884184,1.35954642336804
"3301009","Campos dos Goytacazes","RJ",0.0223819240978415,1.3398735935551
"4106902","Curitiba","PR",0.0222324520054707,1.31821639043766
"3525904","Jundiaí","SP",0.0217209836603292,1.24410908610294
"4119905","Ponta Grossa","PR",0.0215266719480722,1.21595501296662
"2408102","Natal","RN",0.0209281446461775,1.12923362476053
"2111300","São Luís","MA",0.0208438587641349,1.11702133523961
"2905701","Camaçari","BA",0.020495729873973,1.06658049397152
"4104808","Cascavel","PR",0.0202387562517386,1.02934725635317
"2211001","Teresina","PI",0.0200655757170376,1.00425490662743
"4316907","Santa Maria","RS",0.0194179269563688,0.910416247275796
"3205002","Serra","ES",0.0181763614245352,0.730524225427157
"3552205","Sorocaba","SP",0.0178715897592586,0.686365468065539
"3303500","Nova Iguaçu","RJ",0.0169232098546992,0.548953487676675
"3526902","Limeira","SP",0.0166690788833176,0.512132125385237
"4209102","Joinville","SC",0.0164602878820433,0.481880129497794
"3538709","Piracicaba","SP",0.0161626334788218,0.43875260136113
"3550308","São Paulo","SP",0.0157056906974031,0.372545575867142
"2927408","Salvador","BA",0.0156127252725372,0.359075696257619
"3554102","Taubaté","SP",0.0149008453024186,0.25593049461122
"2704302","Maceió","AL",0.0148455343083144,0.247916413755438
"4113700","Londrina","PR",0.0147885824724737,0.239664589236564
"2933307","Vitória da Conquista","BA",0.0147086091487774,0.228077151824038
"3548500","Santos","SP",0.014498253139739,0.197598399954975
"1200401","Rio Branco","AC",0.0143391367798985,0.174543826557924
"2800308","Aracaju","SE",0.0143333588517855,0.17370665514515
"3516200","Franca","SP",0.0140368364990037,0.130743151248207
"3552502","Suzano","SP",0.0138171244057116,0.0989087843352229
"1506807","Santarém","PA",0.0136116558337033,0.0691381794841575
"3547809","Santo André","SP",0.0135896075548957,0.0659435760973068
"3549904","São José dos Campos","SP",0.0135465698901858,0.0597077936744004
"2611101","Petrolina","PE",0.0134651941810864,0.0479171628426624
"1400100","Boa Vista","RR",0.0134082755484716,0.0396701491817628
"2507507","João Pessoa","PB",0.0127934527842092,-0.0494123094609114
"2910800","Feira de Santana","BA",0.0124651731593508,-0.0969771652283524
"2504009","Campina Grande","PB",0.0124514789654011,-0.0989613345484874
"3304557","Rio de Janeiro","RJ",0.0123227047285197,-0.117619598845169
"3530607","Mogi das Cruzes","SP",0.0123042778885173,-0.120289487320108
"3106200","Belo Horizonte","MG",0.0122605446511973,-0.126626052150373
"3548708","São Bernardo do Campo","SP",0.0122396841935802,-0.129648550601882
"4305108","Caxias do Sul","RS",0.0121286682564799,-0.145733792073519
"1501402","Belém","PA",0.0120325706541974,-0.159657496885038
"3201308","Cariacica","ES",0.0120109435662862,-0.162791073382838
"2304400","Fortaleza","CE",0.0119646715114614,-0.169495490736662
"4304606","Canoas","RS",0.0117992598048978,-0.193462204992336
"3509502","Campinas","SP",0.0117617245203532,-0.198900740497927
"5300108","Brasília","DF",0.0116306344432433,-0.217894549854705
"3506003","Bauru","SP",0.0116065803101861,-0.221379784035687
"4202404","Blumenau","SC",0.011315276964687,-0.263587099275597
"2604106","Caruaru","PE",0.0112865819929384,-0.267744750525085
"3518701","Guarujá","SP",0.0112505501759342,-0.272965446690986
"3170107","Uberaba","MG",0.0111616418245189,-0.28584749172627
"3549805","São José do Rio Preto","SP",0.011043098281029,-0.303023417739612
"3143302","Montes Claros","MG",0.0109377310313844,-0.318290213643015
"3552809","Taboão da Serra","SP",0.0108476416691684,-0.331343376847502
"4309209","Gravataí","RS",0.0108470634475273,-0.331427156122486
"3303302","Niterói","RJ",0.0108024761352682,-0.337887468965771
"1100205","Porto Velho","RO",0.0107802198622679,-0.341112208897877
"3303906","Petrópolis","RJ",0.0106738255933425,-0.356527810941714
"4115200","Maringá","PR",0.0106453965133706,-0.360646936790752
"3541000","Praia Grande","SP",0.0106402781069937,-0.361388549253547
"3205200","Vila Velha","ES",0.0105165248113049,-0.379319322942972
"5002704","Campo Grande","MS",0.0104519409199745,-0.3886769657676
"3534401","Osasco","SP",0.0102527011229432,-0.417545075425685
"5103403","Cuiabá","MT",0.0100777847227306,-0.44288893693113
"3118601","Contagem","MG",0.00977822350483055,-0.486292745891503
"1504208","Marabá","PA",0.00959243245714559,-0.513212249012748
"3106705","Betim","MG",0.00953560705239762,-0.521445754768488
"1721000","Palmas","TO",0.00943539520061562,-0.535965578465298
"3513801","Diadema","SP",0.00922408271692238,-0.56658291517349
"3305109","São João de Meriti","RJ",0.008809206007671,-0.626694933533824
"3543402","Ribeirão Preto","SP",0.00864703826934715,-0.650191625071817
"3136702","Juiz de Fora","MG",0.00856244505364129,-0.662448444561266
"2610707","Paulista","PE",0.00842082269493686,-0.682968289702818
"1302603","Manaus","AM",0.0084106017880358,-0.684449210009007
"4125506","São José dos Pinhais","PR",0.00834628923582765,-0.693767538160309
"5201108","Anápolis","GO",0.00774416149479001,-0.781010598610324
"3170206","Uberlândia","MG",0.00730727409393414,-0.844311774299448
"3304904","São Gonçalo","RJ",0.00697328910950772,-0.892703286930139
"3551009","São Vicente","SP",0.00687730327364904,-0.906610797761201
"2609600","Olinda","PE",0.00665386668543652,-0.938984811518777
"3523107","Itaquaquecetuba","SP",0.00653474315285017,-0.956244772895977
"2607901","Jaboatão dos Guararapes","PE",0.00642288848694368,-0.972451538859756
"5208707","Goiânia","GO",0.00635886892003154,-0.981727415995851
"1600303","Macapá","AP",0.00630997910820093,-0.988811123518739
"3552403","Sumaré","SP",0.0062943561416053,-0.991074755180622
"3510609","Carapicuíba","SP",0.00621654661872099,-1.00234867671907
"2303709","Caucaia","CE",0.00584936263488321,-1.05555043494239
"3518800","Guarulhos","SP",0.00516461345362684,-1.1547646218033
"5201405","Aparecida de Goiânia","GO",0.00479092714524372,-1.20890851016731
"5108402","Várzea Grande","MT",0.00408392725350188,-1.31134663100043
"3529401","Mauá","SP",0.00401177769431606,-1.32180047314137
"1500800","Ananindeua","PA",0.00338476116895916,-1.41264970146392
"3300456","Belford Roxo","RJ",0.00311468217904285,-1.45178179260947
"3154606","Ribeirão das Neves","MG",0.00294813723428391,-1.47591270320032
