"id_municipio","nome","sigla_uf","i412","i412_pad"
"3518701","Guarujá","SP",0,-0.221646013381394
"3554102","Taubaté","SP",0,-0.221646013381394
"1721000","Palmas","TO",0,-0.221646013381394
"3526902","Limeira","SP",0,-0.221646013381394
"2905701","Camaçari","BA",0,-0.221646013381394
"1506807","Santarém","PA",0,-0.221646013381394
"3303906","Petrópolis","RJ",0,-0.221646013381394
"2408003","Mossoró","RN",0,-0.221646013381394
"3552502","Suzano","SP",0,-0.221646013381394
"3552809","Taboão da Serra","SP",0,-0.221646013381394
"5108402","Várzea Grande","MT",0,-0.221646013381394
"1504208","Marabá","PA",0,-0.221646013381394
"4309209","Gravataí","RS",0,-0.221646013381394
"4316907","Santa Maria","RS",0,-0.221646013381394
