"id_municipio","nome","sigla_uf","i522","i522_pad"
"3513801","Diadema","SP",0.10104662226451,4.75883473370603
"4305108","Caxias do Sul","RS",0.0879676440849343,4.00162964334511
"3523107","Itaquaquecetuba","SP",0.0621937429325292,2.50945426977221
"3526902","Limeira","SP",0.0551121819003162,2.09946856693903
"3529401","Mauá","SP",0.0519708762239518,1.91760323955151
"3552809","Taboão da Serra","SP",0.0516194331983806,1.89725650876868
"4309209","Gravataí","RS",0.0504178272980501,1.82768975119439
"4125506","São José dos Pinhais","PR",0.0461384152457372,1.5799339597807
"3538709","Piracicaba","SP",0.0437584450680802,1.44214601421755
"3518800","Guarulhos","SP",0.0407560214094558,1.2683212362788
"3552403","Sumaré","SP",0.0407191961924907,1.26618924696307
"3106705","Betim","MG",0.0377099760027425,1.09197098507679
"4304606","Canoas","RS",0.0372903435922488,1.06767644211299
"2905701","Camaçari","BA",0.0358886017800746,0.986522851903057
"3118601","Contagem","MG",0.034961483111826,0.932847483282683
"5201405","Aparecida de Goiânia","GO",0.0343538881701883,0.897670883370312
"3548708","São Bernardo do Campo","SP",0.0320366132723112,0.763512669758625
"4202404","Blumenau","SC",0.0317491619010057,0.746870724295053
"3552205","Sorocaba","SP",0.029299932900917,0.605073051658604
"2303709","Caucaia","CE",0.0291913214990138,0.598785014071633
"4209102","Joinville","SC",0.0280495759947815,0.532683863367713
"3301702","Duque de Caxias","RJ",0.0280190872384681,0.530918722302237
"3510609","Carapicuíba","SP",0.0258041710851891,0.402686549806947
"3547809","Santo André","SP",0.0256135790198027,0.391652256446145
"4115200","Maringá","PR",0.0248749400397451,0.348888885488614
"4104808","Cascavel","PR",0.0237186758791379,0.281947179784043
"3552502","Suzano","SP",0.0229791835631252,0.239134405094807
"3549805","São José do Rio Preto","SP",0.0219968682424875,0.182263436207658
"5108402","Várzea Grande","MT",0.0208709095593919,0.117076260675286
"5201108","Anápolis","GO",0.020629604822505,0.103105966315113
"4113700","Londrina","PR",0.0204905308910276,0.0950543060550145
"3534401","Osasco","SP",0.0198356164383562,0.057138151558467
"3516200","Franca","SP",0.0194847369560511,0.0368240470117141
"3543402","Ribeirão Preto","SP",0.0191193807986058,0.0156718179603404
"3525904","Jundiaí","SP",0.0190536678310575,0.0118673775180442
"3530607","Mogi das Cruzes","SP",0.0185422906860648,-0.0177387103556557
"3201308","Cariacica","ES",0.0183590208522212,-0.0283490844376799
"2607901","Jaboatão dos Guararapes","PE",0.0180785123966942,-0.0445890710404569
"3550308","São Paulo","SP",0.0172659040009685,-0.0916348880198317
"3554102","Taubaté","SP",0.017100106875668,-0.101233682782009
"3549904","São José dos Campos","SP",0.0163060769965002,-0.147203899885317
"3205002","Serra","ES",0.0162853297442799,-0.148405058322654
"4106902","Curitiba","PR",0.0159903454518027,-0.165483120903193
"3506003","Bauru","SP",0.0159587527620918,-0.167312173994253
"1302603","Manaus","AM",0.0159086979076604,-0.170210090792673
"1500800","Ananindeua","PA",0.0158681721086359,-0.172556324641443
"3170107","Uberaba","MG",0.015863405182853,-0.172832304952647
"2910800","Feira de Santana","BA",0.0154155495978552,-0.198760823530378
"4119905","Ponta Grossa","PR",0.0153866386112572,-0.200434619901837
"3305109","São João de Meriti","RJ",0.0153701380175659,-0.201389918807113
"2504009","Campina Grande","PB",0.0153024397285982,-0.20530929907606
"3300456","Belford Roxo","RJ",0.014806980433633,-0.233993825884138
"4314902","Porto Alegre","RS",0.0143761638733706,-0.258935873188102
"3509502","Campinas","SP",0.0141606591143151,-0.271412482470056
"2610707","Paulista","PE",0.0140166447656592,-0.279750167294515
"3303500","Nova Iguaçu","RJ",0.0140073081607795,-0.280290708355485
"2408003","Mossoró","RN",0.0139664804469274,-0.282654421508928
"4314407","Pelotas","RS",0.01387004372079,-0.288237608431206
"3154606","Ribeirão das Neves","MG",0.0137966274910577,-0.292488027852746
"5208707","Goiânia","GO",0.0130641616961677,-0.334894003364817
"3170206","Uberlândia","MG",0.0121625630376743,-0.387091895608409
"4316907","Santa Maria","RS",0.0116020343293071,-0.419543604407181
"2604106","Caruaru","PE",0.00905044510385757,-0.567267403888518
"2609600","Olinda","PE",0.00902814657461498,-0.568558373230176
"3106200","Belo Horizonte","MG",0.00879326195913283,-0.582156975815834
"3205200","Vila Velha","ES",0.00852514919011083,-0.597679316376908
"3304904","São Gonçalo","RJ",0.0083987333057965,-0.604998141272171
"1506807","Santarém","PA",0.0081842982722037,-0.617412818990783
"3136702","Juiz de Fora","MG",0.00815110902108316,-0.619334304717625
"2933307","Vitória da Conquista","BA",0.00797283330872582,-0.629655545034051
"2611606","Recife","PE",0.00775362094097944,-0.642346805654613
