"id_municipio","nome","sigla_uf","i622","i622_pad"
4205407,"Florianópolis","SC",0.720747810171264,3.41875712009305
4316907,"Santa Maria","RS",0.590361445783133,2.5431360071735
3205200,"Vila Velha","ES",0.590093085106383,2.54133380741479
3205309,"Vitória","ES",0.560372110866021,2.34173998743581
4314902,"Porto Alegre","RS",0.516276537833424,2.04561228332488
3136702,"Juiz de Fora","MG",0.492183960126869,1.88381645595051
3205002,"Serra","ES",0.448818897637795,1.59259455972924
3170206,"Uberlândia","MG",0.444194463464736,1.56153876477523
3526902,"Limeira","SP",0.43298969072165,1.4862921266367
3106200,"Belo Horizonte","MG",0.432178521871659,1.48084465078654
3201308,"Cariacica","ES",0.416260162601626,1.37394350721
4125506,"São José dos Pinhais","PR",0.410596026490066,1.33590550232347
3509502,"Campinas","SP",0.396542291279133,1.24152640582959
4209102,"Joinville","SC",0.388975289441852,1.19070953858034
3506003,"Bauru","SP",0.387298453438631,1.17944859872506
4314407,"Pelotas","RS",0.376889848812095,1.10954869769018
3548708,"São Bernardo do Campo","SP",0.362077815419361,1.01007718297459
3303302,"Niterói","RJ",0.346489283074649,0.905391021162243
4119905,"Ponta Grossa","PR",0.344666123778502,0.893147434346907
5300108,"Brasília","DF",0.339875596352437,0.860976225524826
2910800,"Feira de Santana","BA",0.309677419354839,0.658177708403313
4305108,"Caxias do Sul","RS",0.308922405960385,0.653107349460314
4104808,"Cascavel","PR",0.297551789077213,0.576746970393471
3549904,"São José dos Campos","SP",0.29458495460441,0.556822932208078
2504009,"Campina Grande","PB",0.293563579277865,0.549963796252146
3304557,"Rio de Janeiro","RJ",0.292525369392822,0.542991606336033
2304400,"Fortaleza","CE",0.291926433915212,0.538969402389073
3513801,"Diadema","SP",0.28898426323319,0.519210996062762
2408102,"Natal","RN",0.283192045382115,0.480312846974614
3541000,"Praia Grande","SP",0.282306163021869,0.474363625966462
2611606,"Recife","PE",0.256814395201599,0.303171414159514
3552205,"Sorocaba","SP",0.256201044386423,0.299052402743595
2927408,"Salvador","BA",0.244428423659217,0.219992331458455
4115200,"Maringá","PR",0.24031683743914,0.192380612098202
4309209,"Gravataí","RS",0.234015345268542,0.150062386466515
3301009,"Campos dos Goytacazes","RJ",0.233340168136149,0.145528174972406
3547809,"Santo André","SP",0.233013698630137,0.143335740253252
2507507,"João Pessoa","PB",0.231046654389196,0.130125881419489
4106902,"Curitiba","PR",0.223233041665977,0.0776528770471882
5208707,"Goiânia","GO",0.222670490448646,0.0738750148044197
3106705,"Betim","MG",0.209601081812035,-0.0138937498918943
2905701,"Camaçari","BA",0.208904109589041,-0.0185743282363858
5108402,"Várzea Grande","MT",0.207792207792208,-0.0260414026760274
2933307,"Vitória da Conquista","BA",0.199205621753743,-0.0837053774211091
4202404,"Blumenau","SC",0.195003046922608,-0.111928138812105
2211001,"Teresina","PI",0.191104658835951,-0.138108107331435
1501402,"Belém","PA",0.189155107187894,-0.151200493117146
2611101,"Petrolina","PE",0.18539755351682,-0.176434675715619
3530607,"Mogi das Cruzes","SP",0.183882270497547,-0.186610692279542
5201108,"Anápolis","GO",0.182884180209833,-0.193313455506536
1721000,"Palmas","TO",0.181041181041181,-0.205690278732938
5103403,"Cuiabá","MT",0.180366369187412,-0.210222037166279
2604106,"Caruaru","PE",0.175603906116156,-0.242204777342071
3529401,"Mauá","SP",0.174603174603175,-0.248925277949954
3549805,"São José do Rio Preto","SP",0.171752798650514,-0.26806722868706
3118601,"Contagem","MG",0.171046344959388,-0.272811480665801
3534401,"Osasco","SP",0.170707070707071,-0.275089906786458
3550308,"São Paulo","SP",0.168245162583966,-0.291623067602585
3552809,"Taboão da Serra","SP",0.167582417582418,-0.296073790027131
