"id_municipio","nome","sigla_uf","i514","i514_pad"
"1500800","Ananindeua","PA",0,-0.51234753829798
"5201108","Anápolis","GO",0,-0.51234753829798
"5201405","Aparecida de Goiânia","GO",0,-0.51234753829798
"2800308","Aracaju","SE",0,-0.51234753829798
"3506003","Bauru","SP",0,-0.51234753829798
"1501402","Belém","PA",1,1.95180014589707
"3300456","Belford Roxo","RJ",0,-0.51234753829798
"3106200","Belo Horizonte","MG",1,1.95180014589707
"3106705","Betim","MG",0,-0.51234753829798
"4202404","Blumenau","SC",0,-0.51234753829798
"1400100","Boa Vista","RR",0,-0.51234753829798
"5300108","Brasília","DF",1,1.95180014589707
"2905701","Camaçari","BA",0,-0.51234753829798
"2504009","Campina Grande","PB",1,1.95180014589707
"3509502","Campinas","SP",1,1.95180014589707
"5002704","Campo Grande","MS",0,-0.51234753829798
"3301009","Campos dos Goytacazes","RJ",0,-0.51234753829798
"4304606","Canoas","RS",1,1.95180014589707
"3510609","Carapicuíba","SP",0,-0.51234753829798
"3201308","Cariacica","ES",0,-0.51234753829798
"2604106","Caruaru","PE",0,-0.51234753829798
"4104808","Cascavel","PR",1,1.95180014589707
"2303709","Caucaia","CE",0,-0.51234753829798
"4305108","Caxias do Sul","RS",0,-0.51234753829798
"3118601","Contagem","MG",0,-0.51234753829798
"5103403","Cuiabá","MT",0,-0.51234753829798
"4106902","Curitiba","PR",1,1.95180014589707
"3513801","Diadema","SP",0,-0.51234753829798
"3301702","Duque de Caxias","RJ",0,-0.51234753829798
"2910800","Feira de Santana","BA",0,-0.51234753829798
"4205407","Florianópolis","SC",1,1.95180014589707
"2304400","Fortaleza","CE",0,-0.51234753829798
"3516200","Franca","SP",0,-0.51234753829798
"5208707","Goiânia","GO",0,-0.51234753829798
"4309209","Gravataí","RS",0,-0.51234753829798
"3518701","Guarujá","SP",0,-0.51234753829798
"3518800","Guarulhos","SP",0,-0.51234753829798
"3523107","Itaquaquecetuba","SP",0,-0.51234753829798
"2607901","Jaboatão dos Guararapes","PE",0,-0.51234753829798
"2507507","João Pessoa","PB",0,-0.51234753829798
"4209102","Joinville","SC",1,1.95180014589707
"3136702","Juiz de Fora","MG",0,-0.51234753829798
"3525904","Jundiaí","SP",0,-0.51234753829798
"3526902","Limeira","SP",0,-0.51234753829798
"4113700","Londrina","PR",1,1.95180014589707
"1600303","Macapá","AP",0,-0.51234753829798
"2704302","Maceió","AL",0,-0.51234753829798
"1302603","Manaus","AM",0,-0.51234753829798
"4115200","Maringá","PR",0,-0.51234753829798
"3529401","Mauá","SP",0,-0.51234753829798
"3530607","Mogi das Cruzes","SP",0,-0.51234753829798
"3143302","Montes Claros","MG",0,-0.51234753829798
"2408003","Mossoró","RN",0,-0.51234753829798
"2408102","Natal","RN",0,-0.51234753829798
"3303302","Niterói","RJ",0,-0.51234753829798
"3303500","Nova Iguaçu","RJ",0,-0.51234753829798
"2609600","Olinda","PE",0,-0.51234753829798
"3534401","Osasco","SP",0,-0.51234753829798
"1721000","Palmas","TO",0,-0.51234753829798
"2610707","Paulista","PE",0,-0.51234753829798
"4314407","Pelotas","RS",0,-0.51234753829798
"2611101","Petrolina","PE",0,-0.51234753829798
"3303906","Petrópolis","RJ",0,-0.51234753829798
"3538709","Piracicaba","SP",1,1.95180014589707
"4119905","Ponta Grossa","PR",0,-0.51234753829798
"4314902","Porto Alegre","RS",1,1.95180014589707
"1100205","Porto Velho","RO",0,-0.51234753829798
"3541000","Praia Grande","SP",0,-0.51234753829798
"2611606","Recife","PE",1,1.95180014589707
"3154606","Ribeirão das Neves","MG",0,-0.51234753829798
"3543402","Ribeirão Preto","SP",1,1.95180014589707
"1200401","Rio Branco","AC",0,-0.51234753829798
"3304557","Rio de Janeiro","RJ",1,1.95180014589707
"2927408","Salvador","BA",1,1.95180014589707
"4316907","Santa Maria","RS",1,1.95180014589707
"1506807","Santarém","PA",0,-0.51234753829798
"3547809","Santo André","SP",0,-0.51234753829798
"3548500","Santos","SP",0,-0.51234753829798
"3548708","São Bernardo do Campo","SP",0,-0.51234753829798
"3304904","São Gonçalo","RJ",0,-0.51234753829798
"3305109","São João de Meriti","RJ",0,-0.51234753829798
"3549805","São José do Rio Preto","SP",0,-0.51234753829798
"3549904","São José dos Campos","SP",1,1.95180014589707
"4125506","São José dos Pinhais","PR",0,-0.51234753829798
"2111300","São Luís","MA",0,-0.51234753829798
"3550308","São Paulo","SP",0,-0.51234753829798
"3551009","São Vicente","SP",0,-0.51234753829798
"3205002","Serra","ES",0,-0.51234753829798
"3552205","Sorocaba","SP",1,1.95180014589707
"3552403","Sumaré","SP",0,-0.51234753829798
"3552502","Suzano","SP",0,-0.51234753829798
"3552809","Taboão da Serra","SP",0,-0.51234753829798
"3554102","Taubaté","SP",0,-0.51234753829798
"2211001","Teresina","PI",0,-0.51234753829798
"3170107","Uberaba","MG",1,1.95180014589707
"3170206","Uberlândia","MG",0,-0.51234753829798
"5108402","Várzea Grande","MT",0,-0.51234753829798
"3205200","Vila Velha","ES",0,-0.51234753829798
"3205309","Vitória","ES",0,-0.51234753829798
"2933307","Vitória da Conquista","BA",0,-0.51234753829798
"1504208","Marabá","PA",0,-0.51234753829798
