"id_municipio","nome","sigla_uf","i323","i323_pad"
"3300456","Belford Roxo","RJ",1330328.15344791,2.9710907962548
"5300108","Brasília","DF",1300774.6948201,2.84440466458943
"2905701","Camaçari","BA",1286321.9827706,2.78245055611492
"2303709","Caucaia","CE",1167729.53277712,2.27408302717013
"1302603","Manaus","AM",1094387.17745922,1.95968803877078
"3551009","São Vicente","SP",1078478.37889588,1.89149215771283
"3301702","Duque de Caxias","RJ",1073241.89686774,1.86904505058959
"3518701","Guarujá","SP",1021567.87033354,1.64753518903215
"3548708","São Bernardo do Campo","SP",1001093.90973573,1.55976993283419
"1400100","Boa Vista","RR",995830.088152821,1.53720562987005
"3106705","Betim","MG",931123.979516627,1.25983144157372
"3534401","Osasco","SP",909960.749347945,1.16911150935262
"3303302","Niterói","RJ",898300.787543889,1.11912901914988
"3541000","Praia Grande","SP",894879.684997167,1.10446385751405
"3529401","Mauá","SP",862156.833027869,0.964191560276128
"3552809","Taboão da Serra","SP",835415.289659244,0.849559201106344
"1504208","Marabá","PA",832156.046244609,0.835587877290882
"4304606","Canoas","RS",830213.888666341,0.827262475050355
"3303500","Nova Iguaçu","RJ",829300.981073386,0.823349135059395
"1500800","Ananindeua","PA",821293.555685078,0.789023888738167
"3523107","Itaquaquecetuba","SP",813959.217757256,0.757583950959516
"1600303","Macapá","AP",795287.063136405,0.677542455019439
"2610707","Paulista","PE",780238.828545773,0.613035533758924
"3154606","Ribeirão das Neves","MG",754289.281379663,0.501798206502451
"3549904","São José dos Campos","SP",752910.706103245,0.4958886995585
"3305109","São João de Meriti","RJ",749685.199745922,0.482061995611004
"4309209","Gravataí","RS",747915.362844011,0.474475276452159
"3304557","Rio de Janeiro","RJ",733026.253701369,0.410650474591247
"3525904","Jundiaí","SP",729265.204318831,0.394528070669705
"3513801","Diadema","SP",728337.641153187,0.390551906972231
"3301009","Campos dos Goytacazes","RJ",719067.283809652,0.350812879273356
"2211001","Teresina","PI",714813.051863432,0.332576360994355
"2111300","São Luís","MA",711920.795785937,0.320178193359966
"2607901","Jaboatão dos Guararapes","PE",704400.075230716,0.287939293457386
"3550308","São Paulo","SP",699027.90321708,0.264910527192848
"3548500","Santos","SP",692437.798990346,0.236660878910706
"3518800","Guarulhos","SP",685837.209133029,0.208366282117008
"3530607","Mogi das Cruzes","SP",685682.19603195,0.207701791020367
"3510609","Carapicuíba","SP",666167.621481089,0.124049112933563
"3552502","Suzano","SP",664486.334479589,0.116841978597049
"3554102","Taubaté","SP",663689.251669042,0.113425142038021
"5002704","Campo Grande","MS",660095.909246466,0.0980216436861644
"3547809","Santo André","SP",653841.540727884,0.0712111859455895
"1506807","Santarém","PA",649709.89645044,0.0535001614080329
"3552205","Sorocaba","SP",642539.577638858,0.0227633206041664
"3205002","Serra","ES",637024.188265141,-0.000879372225257557
"1200401","Rio Branco","AC",627540.597380233,-0.041532463243692
"5108402","Várzea Grande","MT",616464.316603968,-0.08901290140344
"1100205","Porto Velho","RO",612583.913541913,-0.105646935999026
"3509502","Campinas","SP",611845.505947477,-0.108812250858092
"2304400","Fortaleza","CE",603054.469710713,-0.14649658378817
"1721000","Palmas","TO",594837.423076178,-0.181720408686399
"5103403","Cuiabá","MT",593224.436009842,-0.188634763261063
"3304904","São Gonçalo","RJ",586523.851729313,-0.217358003849872
"3303906","Petrópolis","RJ",583446.784980003,-0.230548395142325
"3552403","Sumaré","SP",560509.010512956,-0.328875225610425
"3118601","Contagem","MG",550032.3489647,-0.373785289810724
"5201405","Aparecida de Goiânia","GO",541058.33596809,-0.412253985010595
"2927408","Salvador","BA",534930.672649059,-0.438521298485209
"2609600","Olinda","PE",532297.894869888,-0.449807166463577
"3201308","Cariacica","ES",528225.123918858,-0.467265820066293
"5201108","Anápolis","GO",526220.985997321,-0.475856912019383
"3538709","Piracicaba","SP",522615.829192392,-0.491311054812462
"3106200","Belo Horizonte","MG",522463.846212076,-0.491962556760089
"2800308","Aracaju","SE",518251.070927036,-0.510021363722703
"4209102","Joinville","SC",513123.19704356,-0.532002902809098
"4125506","São José dos Pinhais","PR",511906.134027081,-0.53722005886154
"2704302","Maceió","AL",510626.204774202,-0.542706702164263
"2611606","Recife","PE",510518.750740936,-0.543167322898296
"4305108","Caxias do Sul","RS",502592.744553939,-0.577143551401089
"3506003","Bauru","SP",499628.097102873,-0.589852037472286
"3170206","Uberlândia","MG",495094.627398398,-0.609285557829918
"3526902","Limeira","SP",493602.916797169,-0.615680039369756
"4106902","Curitiba","PR",492209.888354013,-0.62165150237129
"4314902","Porto Alegre","RS",492078.595930726,-0.622214310583777
"3205309","Vitória","ES",482259.404474091,-0.664306012857573
"2504009","Campina Grande","PB",480218.486722968,-0.673054768060579
"3170107","Uberaba","MG",478390.472947445,-0.680890872686049
"2408102","Natal","RN",478193.290710324,-0.681736129248693
"4202404","Blumenau","SC",470933.985540327,-0.712854425829379
"4314407","Pelotas","RS",470279.774498718,-0.715658817261121
"3543402","Ribeirão Preto","SP",460525.110071249,-0.757473913002467
"2408003","Mossoró","RN",458561.398619314,-0.765891709737722
"2611101","Petrolina","PE",433185.536252387,-0.874669835554559
"3549805","São José do Rio Preto","SP",433074.109378868,-0.875147486571565
"4113700","Londrina","PR",432586.286263272,-0.877238626706129
"2507507","João Pessoa","PB",425012.943084243,-0.909703102800394
"2910800","Feira de Santana","BA",407447.835837802,-0.984999044211629
"3136702","Juiz de Fora","MG",406419.113262011,-0.989408845626922
"5208707","Goiânia","GO",404656.043823863,-0.996966554854437
"3143302","Montes Claros","MG",403350.827816137,-1.00256159430782
"2604106","Caruaru","PE",379654.81675816,-1.10413874013839
"4205407","Florianópolis","SC",369564.684868429,-1.14739187653781
"4316907","Santa Maria","RS",369493.597410998,-1.14769660550728
"2933307","Vitória da Conquista","BA",346322.324039569,-1.24702437036065
"3205200","Vila Velha","ES",340544.196872336,-1.27179333524919
"4119905","Ponta Grossa","PR",322919.127744608,-1.34734631387841
"4115200","Maringá","PR",322713.085661619,-1.34822954973865
"4104808","Cascavel","PR",321415.416753635,-1.35379223721307
"3516200","Franca","SP",244721.914556181,-1.6825525098981
"1501402","Belém","PA",0,-2.73159631486546
