"id_municipio","nome","sigla_uf","i612","i612_pad"
"3550308","São Paulo","SP",0.595703125,0.560834755779266
"3304557","Rio de Janeiro","RJ",0.603859188805073,0.659925104729293
"5300108","Brasília","DF",0.597864768683274,0.587097182361562
"2304400","Fortaleza","CE",0.344121998789428,-2.49569621078103
"1302603","Manaus","AM",0.56529954773558,0.191453010802395
"3106200","Belo Horizonte","MG",0.592595165323701,0.523075265882249
"4106902","Curitiba","PR",0.674913644214162,1.52318598022192
"2927408","Salvador","BA",0.589909977494374,0.490452151918999
"2611606","Recife","PE",0.587513340448239,0.461334723845383
"1501402","Belém","PA",0.541718972298937,-0.0950341359761925
"2111300","São Luís","MA",0.576713935387568,0.330129666909826
"5208707","Goiânia","GO",0.592534469229907,0.522337851700886
"4314902","Porto Alegre","RS",0.64056461098975,1.10586976376636
"2211001","Teresina","PI",0.479424122590212,-0.851872059630957
"5002704","Campo Grande","MS",0.579222603808929,0.360608196162871
"3509502","Campinas","SP",0.635840788752967,1.04847869805037
"3518800","Guarulhos","SP",0.557795905802678,0.100289121541883
"2507507","João Pessoa","PB",0.542895668295972,-0.0807381201846374
"2408102","Natal","RN",0.542046250875964,-0.0910579350566698
"3548708","São Bernardo do Campo","SP",0.653871681415929,1.26754116354288
"3549904","São José dos Campos","SP",0.689208633093525,1.69685988348538
"3547809","Santo André","SP",0.695148978084216,1.7690308316387
"3552205","Sorocaba","SP",0.642436652162785,1.12861372672671
"5103403","Cuiabá","MT",0.663534293385404,1.38493499648818
"2704302","Maceió","AL",0.481912144702842,-0.821644368280315
"2800308","Aracaju","SE",0.553699551569507,0.0505213438382039
"3303302","Niterói","RJ",0.675849272052526,1.53455319009259
"3205309","Vitória","ES",0.629023307436182,0.965651170117064
"3543402","Ribeirão Preto","SP",0.637485970819304,1.06846648492108
"3534401","Osasco","SP",0.601071134303763,0.62605223418423
"3170206","Uberlândia","MG",0.572061506385197,0.273605977992208
"1100205","Porto Velho","RO",0.537893946973487,-0.141505461274781
"1600303","Macapá","AP",0.521063447212946,-0.345984010503152
"4205407","Florianópolis","SC",0.670323741007194,1.46742193505317
"4209102","Joinville","SC",0.608087679516251,0.711298246249103
"3136702","Juiz de Fora","MG",0.555482815057283,0.0721867213409779
"3118601","Contagem","MG",0.53470715835141,-0.180222666551566
"3525904","Jundiaí","SP",0.672990616075071,1.49982256204651
